This is run 0
7.487973227358293293e-01,6.848154869933453792e-01,
7.858188663459527712e-01,6.509376890502117652e-01,
7.701317715959004051e-01,6.884452510586811513e-01,
7.303911315624346257e-01,7.410768300060496250e-01,
7.479606776824931913e-01,7.307924984875983077e-01,
7.316460991424388327e-01,7.531760435571688284e-01,
7.870738339259568672e-01,6.969147005444645826e-01,
7.588370633758627637e-01,7.326073805202661937e-01,
7.454507425224848882e-01,7.592256503327283745e-01,
7.416858397824722671e-01,7.719298245614034659e-01,
7.485881614724952948e-01,7.646702964307320327e-01,
7.916753817193056264e-01,7.126436781609195581e-01,
7.324827441957749707e-01,7.870538415003024424e-01,
7.159590043923865776e-01,8.100423472474289621e-01,
7.404308722024680600e-01,7.876588021778584414e-01,
8.174022171093913158e-01,6.908650937689050364e-01,
7.780798996025936054e-01,7.549909255898367144e-01,
7.883288015059610743e-01,7.465214761040532832e-01,
8.023426061493411643e-01,7.235329703569267634e-01,
7.916753817193056264e-01,7.441016333938293981e-01,
7.697134490692323361e-01,7.689050211736236928e-01,
7.412675172558041981e-01,7.997580157289776448e-01,
8.255595063794185506e-01,6.854204476709013782e-01,
7.747333193892491643e-01,7.713248638838475779e-01,
7.820539636059401500e-01,7.622504537205081476e-01,
7.697134490692323361e-01,7.719298245614034659e-01,
8.081991215226940195e-01,7.223230490018148764e-01,
8.161472495293871088e-01,7.168784029038112182e-01,
7.784982221292616744e-01,7.695099818511796919e-01,
6.603221083455343976e-01,8.632788868723533238e-01,
7.527713867391758740e-01,7.949183303085299857e-01,
7.592553859025308327e-01,7.810042347247428962e-01,
7.523530642125078050e-01,7.943133696309739866e-01,
6.601129470822003631e-01,8.669086509376890959e-01,
7.446140974691487502e-01,8.033877797943134169e-01,
7.580004183225266257e-01,7.906836055656382145e-01,
7.418950010458063016e-01,8.052026618269811920e-01,
8.071533152060238470e-01,7.392619479733817389e-01,
7.218155197657394329e-01,8.221415607985480545e-01,
8.268144739594227577e-01,7.120387174833635591e-01,
7.611378372725371433e-01,7.876588021778584414e-01,
7.596737084291989017e-01,7.906836055656382145e-01,
7.467057101024889842e-01,8.015728977616455309e-01,
7.268353900857561500e-01,8.173018753781003953e-01,
7.657393850658857914e-01,7.840290381125226693e-01,
7.425224848358084051e-01,8.082274652147610761e-01,
8.121731855260405641e-01,7.338173018753780807e-01,
7.550721606358502536e-01,7.937084089534179876e-01,
7.722233842292407502e-01,7.767695099818511251e-01,
8.316251830161054404e-01,7.078039927404718989e-01,
This is run 1
7.634386111692114119e-01,6.696914700544465138e-01,
7.331102279857770743e-01,7.078039927404718989e-01,
7.416858397824722671e-01,7.156684815486993312e-01,
7.268353900857561500e-01,7.441016333938293981e-01,
7.854005438192847022e-01,6.890502117362371504e-01,
7.508889353691696744e-01,7.289776164549304216e-01,
7.661577075925538605e-01,7.241379310344827624e-01,
7.431499686258105086e-01,7.531760435571688284e-01,
7.682493202258942055e-01,7.283726557773744226e-01,
7.571637732691905986e-01,7.531760435571688284e-01,
7.308094540891026947e-01,7.852389594676345563e-01,
8.098724116293662956e-01,6.793708408953418321e-01,
7.180506170257268117e-01,8.015728977616455309e-01,
7.916753817193056264e-01,7.265577737447066475e-01,
6.833298473122777494e-01,8.384754990925590290e-01,
8.174022171093913158e-01,6.872353297035692643e-01,
7.073833925956912738e-01,8.209316394434361674e-01,
7.475423551558251223e-01,7.906836055656382145e-01,
7.580004183225266257e-01,7.846339987900786683e-01,
7.513072578958377434e-01,7.864488808227465544e-01,
8.197029910060656954e-01,6.999395039322443557e-01,
7.389667433591299295e-01,7.991530550514216458e-01,
7.544446768458481500e-01,7.870538415003024424e-01,
7.577912570591925912e-01,7.864488808227465544e-01,
8.245137000627483781e-01,7.005444646098003547e-01,
7.559088056891863916e-01,7.870538415003024424e-01,
7.142857142857143016e-01,8.221415607985480545e-01,
7.820539636059401500e-01,7.574107683000604885e-01,
7.004810709056682461e-01,8.348457350272232569e-01,
7.734783518092449572e-01,7.731397459165154640e-01,
7.038276511190127982e-01,8.342407743496672579e-01,
7.741058355992470608e-01,7.737447065940713520e-01,
7.203513909224011913e-01,8.221415607985480545e-01,
7.676218364358921020e-01,7.822141560798547832e-01,
7.165864881823885701e-01,8.197217180883242804e-01,
8.056891863626856054e-01,7.374470659407138529e-01,
7.877013177159589707e-01,7.622504537205081476e-01,
7.728508680192428537e-01,7.779794313369631231e-01,
7.718050617025726812e-01,7.797943133696310092e-01,
7.418950010458063016e-01,8.021778584392014189e-01,
7.264170675590880810e-01,8.154869933454325093e-01,
7.803806734992679850e-01,7.689050211736236928e-01,
8.100815728927002191e-01,7.320024198427101947e-01,
8.067349926793557779e-01,7.398669086509377379e-01,
7.615561597992052123e-01,7.894736842105263275e-01,
7.377117757791257224e-01,8.064125831820931900e-01,
7.435682911524785776e-01,8.027828191167574179e-01,
8.487764066094959370e-01,6.781609195402298340e-01,
8.448023426061493923e-01,6.836055656382334922e-01,
7.795440284459318470e-01,7.701149425287355799e-01,
This is run 0
7.201422296590671568e-01,7.023593466424682408e-01,
7.640660949592135154e-01,6.793708408953418321e-01,
7.669943526458899985e-01,6.944948578342408085e-01,
7.157498431290525431e-01,7.519661222020568303e-01,
7.339468730391131013e-01,7.416817906836055130e-01,
7.257895837690859775e-01,7.616454930429522596e-01,
7.531897092658439430e-01,7.332123411978221927e-01,
8.021334448860071298e-01,6.793708408953418321e-01,
7.839364149759464606e-01,7.096188747731397850e-01,
7.375026145157916879e-01,7.743496672716273510e-01,
7.306002928257686602e-01,7.876588021778584414e-01,
7.728508680192428537e-01,7.404718693284936260e-01,
7.496339677891654674e-01,7.707199032062915789e-01,
8.109182179460363571e-01,6.993345432546884677e-01,
7.586279021125287292e-01,7.664851784633999188e-01,
7.732691905459109227e-01,7.537810042347247164e-01,
7.285086801924283151e-01,8.070175438596490780e-01,
7.745241581259151298e-01,7.555958862673926024e-01,
7.701317715959004051e-01,7.689050211736236928e-01,
7.232796486090775634e-01,8.142770719903206222e-01,
7.418950010458063016e-01,7.967332123411978717e-01,
8.084082827860280540e-01,7.217180883242588774e-01,
7.743149968625810953e-01,7.670901391409558068e-01,
7.728508680192428537e-01,7.755595886267392380e-01,
6.870947500522903706e-01,8.463399879007864612e-01,
6.521648190755071628e-01,8.693284936479128699e-01,
7.188872620790629497e-01,8.197217180883242804e-01,
7.134490692323781635e-01,8.275862068965517127e-01,
6.967161681656557359e-01,8.384754990925590290e-01,
6.977619744823259085e-01,8.384754990925590290e-01,
8.148922819493830128e-01,7.241379310344827624e-01,
7.061284250156870668e-01,8.312159709618874848e-01,
7.377117757791257224e-01,8.082274652147610761e-01,
7.335285505124451433e-01,8.112522686025408492e-01,
7.912570591926375574e-01,7.574107683000604885e-01,
7.546538381091821845e-01,7.918935269207501015e-01,
7.657393850658857914e-01,7.834240774349667813e-01,
7.996235097259987157e-01,7.459165154264972841e-01,
